distribution,branch,q,density,acceptance,effective_density
raw_beta_recoil_complex,raw,0.5025000000000001,0.4559468725115818,1.0,0.4559468725115818
raw_beta_recoil_complex,raw,0.505,0.4561646544789288,1.0,0.4561646544789288
raw_beta_recoil_complex,raw,0.5075000000000001,0.45638186146815996,1.0,0.45638186146815996
raw_beta_recoil_complex,raw,0.51,0.45659850056144413,1.0,0.45659850056144413
raw_beta_recoil_complex,raw,0.5125,0.45681457874742987,1.0,0.45681457874742987
raw_beta_recoil_complex,raw,0.515,0.45703010292309443,1.0,0.45703010292309443
raw_beta_recoil_complex,raw,0.5175,0.4572450798955472,1.0,0.4572450798955472
raw_beta_recoil_complex,raw,0.52,0.4574595163837928,1.0,0.4574595163837928
raw_beta_recoil_complex,raw,0.5225,0.4576734190204515,1.0,0.4576734190204515
raw_beta_recoil_complex,raw,0.525,0.4578867943534401,1.0,0.4578867943534401
raw_beta_recoil_complex,raw,0.5275,0.45809964884761406,1.0,0.45809964884761406
raw_beta_recoil_complex,raw,0.53,0.458311988886371,1.0,0.458311988886371
raw_beta_recoil_complex,raw,0.5325,0.45852382077321896,1.0,0.45852382077321896
raw_beta_recoil_complex,raw,0.535,0.4587351507333071,1.0,0.4587351507333071
raw_beta_recoil_complex,raw,0.5375,0.4589459849149234,1.0,0.4589459849149234
raw_beta_recoil_complex,raw,0.54,0.459156329390957,1.0,0.459156329390957
raw_beta_recoil_complex,raw,0.5425,0.45936619016032887,1.0,0.45936619016032887
raw_beta_recoil_complex,raw,0.545,0.4595755731493901,1.0,0.4595755731493901
raw_beta_recoil_complex,raw,0.5475,0.459784484213289,1.0,0.459784484213289
raw_beta_recoil_complex,raw,0.55,0.4599929291373079,1.0,0.4599929291373079
raw_beta_recoil_complex,raw,0.5525,0.46020091363817117,1.0,0.46020091363817117
raw_beta_recoil_complex,raw,0.555,0.4604084433653242,1.0,0.4604084433653242
raw_beta_recoil_complex,raw,0.5575,0.4606155239021841,1.0,0.4606155239021841
raw_beta_recoil_complex,raw,0.56,0.46082216076736404,1.0,0.46082216076736404
raw_beta_recoil_complex,raw,0.5625,0.4610283594158709,1.0,0.4610283594158709
raw_beta_recoil_complex,raw,0.5650000000000001,0.46123412524027724,1.0,0.46123412524027724
raw_beta_recoil_complex,raw,0.5675,0.46143946357186816,1.0,0.46143946357186816
raw_beta_recoil_complex,raw,0.5700000000000001,0.4616443796817642,1.0,0.4616443796817642
raw_beta_recoil_complex,raw,0.5725,0.46184887878202013,1.0,0.46184887878202013
raw_beta_recoil_complex,raw,0.5750000000000001,0.46205296602670076,1.0,0.46205296602670076
raw_beta_recoil_complex,raw,0.5775,0.46225664651293435,1.0,0.46225664651293435
raw_beta_recoil_complex,raw,0.58,0.4624599252819441,1.0,0.4624599252819441
raw_beta_recoil_complex,raw,0.5825,0.46266280732005843,1.0,0.46266280732005843
raw_beta_recoil_complex,raw,0.585,0.4628652975597001,1.0,0.4628652975597001
raw_beta_recoil_complex,raw,0.5875,0.4630674008803554,1.0,0.4630674008803554
raw_beta_recoil_complex,raw,0.59,0.4632691221095237,1.0,0.4632691221095237
raw_beta_recoil_complex,raw,0.5925,0.463470466023647,1.0,0.463470466023647
raw_beta_recoil_complex,raw,0.595,0.46367143734902216,1.0,0.46367143734902216
raw_beta_recoil_complex,raw,0.5975,0.4638720407626933,1.0,0.4638720407626933
raw_beta_recoil_complex,raw,0.6,0.4640722808933272,1.0,0.4640722808933272
raw_beta_recoil_complex,raw,0.6025,0.46427216232207136,1.0,0.46427216232207136
raw_beta_recoil_complex,raw,0.605,0.46447168958339513,1.0,0.46447168958339513
raw_beta_recoil_complex,raw,0.6075,0.4646708671659138,1.0,0.4646708671659138
raw_beta_recoil_complex,raw,0.61,0.464869699513197,1.0,0.464869699513197
raw_beta_recoil_complex,raw,0.6125,0.4650681910245615,1.0,0.4650681910245615
raw_beta_recoil_complex,raw,0.615,0.46526634605584843,1.0,0.46526634605584843
raw_beta_recoil_complex,raw,0.6175,0.4654641689201856,1.0,0.4654641689201856
raw_beta_recoil_complex,raw,0.62,0.46566166388873553,1.0,0.46566166388873553
raw_beta_recoil_complex,raw,0.6225,0.4658588351914285,1.0,0.4658588351914285
raw_beta_recoil_complex,raw,0.625,0.4660556870176826,1.0,0.4660556870176826
raw_beta_recoil_complex,raw,0.6275000000000001,0.46625222351710977,1.0,0.46625222351710977
raw_beta_recoil_complex,raw,0.63,0.46644844880020875,1.0,0.46644844880020875
