distribution,branch,q,density,acceptance,effective_density
raw_beta_recoil,raw,1.99,0.5906909738193505,1.0,0.5906909738193505
raw_beta_recoil,raw,1.9925,0.5958408943310661,1.0,0.5958408943310661
raw_beta_recoil,raw,1.995,0.603163187164957,1.0,0.603163187164957
raw_beta_recoil,raw,1.9975,0.6158677783419162,1.0,0.6158677783419162
raw_beta_recoil,raw,2.0,0.7628102043511386,1.0,0.7628102043511386
accepted_beta_recoil,case_I_forward,0.0,0.2900123714005491,0.00033546262790251185,0.00021904276127626064
accepted_beta_recoil,case_I_forward,0.0025,0.3857529076008577,0.0003445209848076052,0.0002992217265201835
accepted_beta_recoil,case_I_forward,0.005,0.3966127986184274,0.00035380821557304243,0.0003159387344637419
accepted_beta_recoil,case_I_forward,0.0075,0.40311291479493283,0.0003633296532973107,0.00032975834355646944
accepted_beta_recoil,case_I_forward,0.01,0.40779380060769643,0.00037309074307412905,0.00034254949312883577
accepted_beta_recoil,case_I_forward,0.0125,0.4114654725062478,0.00038309704402538424,0.00035490362494954643
accepted_beta_recoil,case_I_forward,0.015,0.41449285303323646,0.00039335423136306017,0.00036708708829085617
accepted_beta_recoil,case_I_forward,0.0175,0.41707229097563137,0.00040386809848036415,0.00037924435362761454
accepted_beta_recoil,case_I_forward,0.02,0.41932181374858374,0.0004146445590722764,0.0003914638499172235
accepted_beta_recoil,case_I_forward,0.0225,0.4213180034562348,0.0004256896492857509,0.00040380467641433563
accepted_beta_recoil,case_I_forward,0.025,0.4231134187210921,0.00043700952989974694,0.000416309137205408
accepted_beta_recoil,case_I_forward,0.0275,0.42474571762790614,0.00044861048853533605,0.0004290092620256962
accepted_beta_recoil,case_I_forward,0.03,0.4262428185205482,0.00046049894189605014,0.0004419304717906979
accepted_beta_recoil,case_I_forward,0.0325,0.42762600092699393,0.0004726814380387115,0.00045509376776760655
accepted_beta_recoil,case_I_forward,0.035,0.4289118613949185,0.00048516465867490043,0.00046851710444069204
accepted_beta_recoil,case_I_forward,0.0375,0.4301135973254948,0.0004979554215032739,0.0004822162858716573
accepted_beta_recoil,case_I_forward,0.04,0.431241878365879,0.0005110606825729172,0.0004962055711498224
accepted_beta_recoil,case_I_forward,0.0425,0.4323054549355858,0.0005244875386779061,0.000510498095407874
accepted_beta_recoil,case_I_forward,0.045,0.43331159373268824,0.0005382432297832614,0.0005251061700784081
accepted_beta_recoil,case_I_forward,0.0475,0.43426639614114587,0.0005523351414824567,0.0005400415018502558
accepted_beta_recoil,case_I_forward,0.05,0.43517503543510755,0.0005667708074866478,0.0005553153555433695
accepted_beta_recoil,case_I_forward,0.0525,0.4360419364522866,0.0005815579121458022,0.0005709386774615681
accepted_beta_recoil,case_I_forward,0.055,0.43687091372421283,0.0005967042930018456,0.0005869221903591649
accepted_beta_recoil,case_I_forward,0.0575,0.4376652790930172,0.000612217943374012,0.0006032764676713909
accepted_beta_recoil,case_I_forward,0.06,0.4384279265700539,0.0006281070149764975,0.000620011992364751
accepted_beta_recoil,case_I_forward,0.0625,0.43916139998369613,0.0006443798205686076,0.0006371392042225374
accepted_beta_recoil,case_I_forward,0.065,0.43986794744644003,0.0006610448366374651,0.0006546685383256112
accepted_beta_recoil,case_I_forward,0.0675,0.44054956561094916,0.0006781107061134381,0.0006726104567539198
accepted_beta_recoil,case_I_forward,0.07,0.4412080359317213,0.0006955862411184044,0.0006909754750144153
accepted_beta_recoil,case_I_forward,0.0725,0.4418449546068073,0.0007134804257469253,0.0007097741843280318
accepted_beta_recoil,case_I_forward,0.075,0.4424617574783228,0.0007318024188804721,0.0007290172706372777
accepted_beta_recoil,case_I_forward,0.0775,0.44305974087824496,0.0007505615570347603,0.0007487155309963417
accepted_beta_recoil,case_I_forward,0.08,0.44364007918770476,0.0007697673572402892,0.0007688798878571315
accepted_beta_recoil,case_I_forward,0.0825,0.44420383971324134,0.0007894295199561677,0.0007895214016529438
accepted_beta_recoil,case_I_forward,0.085,0.4447519953579447,0.00080955793201728,0.0008106512819966241
accepted_beta_recoil,case_I_forward,0.08750000000000001,0.4452854354688759,0.0008301626696148565,0.0008322808977450929
accepted_beta_recoil,case_I_forward,0.09,0.4458049751672893,0.0008512540013104993,0.000854421786131872
accepted_beta_recoil,case_I_forward,0.0925,0.4463113634096652,0.0008728423910836815,0.0008770856611300968
accepted_beta_recoil,case_I_forward,0.095,0.44680528998147967,0.0008949385014127967,0.0009002844211778568
accepted_beta_recoil,case_I_forward,0.0975,0.4472873915890959,0.0009175531963897111,0.0009240301563733191
accepted_beta_recoil,case_I_forward,0.1,0.4477582571859888,0.000940697544867904,0.0009483351552279246
accepted_beta_recoil,case_I_forward,0.10250000000000001,0.4482184326460855,0.0009643828236441101,0.000973211911050326
accepted_beta_recoil,case_I_forward,0.105,0.4486684248780705,0.0009886205206735461,0.000998673128021461
accepted_beta_recoil,case_I_forward,0.1075,0.4491087054591197,0.001013422338318623,0.0010247317270109025
accepted_beta_recoil,case_I_forward,0.11,0.449539713853964,0.0010388001966311381,0.0010514008511765141
accepted_beta_recoil,case_I_forward,0.1125,0.44996186027486623,0.0010647662366679216,0.0010786938713827166
accepted_beta_recoil,case_I_forward,0.115,0.45037552822958504,0.0010913328238398453,0.00110662439146708
accepted_beta_recoil,case_I_forward,0.11750000000000001,0.45078107679734986,0.001118512551294161,0.0011352062533804652
accepted_beta_recoil,case_I_forward,0.12,0.4511788426669978,0.0011463182433300576,0.0011644535422220754
accepted_beta_recoil,case_I_forward,0.1225,0.451569141966524,0.0011747629588473429,0.0011943805911876469
accepted_beta_recoil,case_I_forward,0.125,0.45195227190917625,0.001203859994828204,0.0012250019864464329
accepted_beta_recoil,case_I_forward,0.1275,0.45232851227776183,0.0012336228898518265,0.0012563325719602279
accepted_beta_recoil,case_I_forward,0.13,0.45269812676590193,0.001264065427641839,0.001288387454256031
accepted_beta_recoil,case_I_forward,0.1325,0.45306136419248494,0.0012952016406463699,0.0013211820071621669
accepted_beta_recoil,case_I_forward,0.135,0.4534184596034542,0.001327045813650574,0.0013547318765164357
accepted_beta_recoil,case_I_forward,0.1375,0.45376963527325764,0.0013596124874215019,0.001389052984853725
accepted_beta_recoil,case_I_forward,0.14,0.45411510161674307,0.0013929164623850342,0.0014241615360794115
accepted_beta_recoil,case_I_forward,0.14250000000000002,0.4544550580209498,0.0014269728023347627,0.0014600740201341908
accepted_beta_recoil,case_I_forward,0.145,0.4547896936051063,0.0014617968381725487,0.0014968072176551217
accepted_beta_recoil,case_I_forward,0.1475,0.4551191879161512,0.0014974041716805525,0.0015343782046371083
accepted_beta_recoil,case_I_forward,0.15,0.45544371156624097,0.001533810679324463,0.0015728043570984538
accepted_beta_recoil,case_I_forward,0.1525,0.45576342681796195,0.0015710325160876828,0.0016121033557536825
accepted_beta_recoil,case_I_forward,0.155,0.456078488122318,0.001609086119336174,0.0016522931906963773
accepted_beta_recoil,case_I_forward,0.1575,0.45638904261399893,0.001647988212713679,0.0016933921660944374
accepted_beta_recoil,case_I_forward,0.16,0.45669523056794276,0.0016877558100669922,0.0017354189048998285
accepted_beta_recoil,case_I_forward,0.1625,0.4569971858207685,0.001728406219400956,0.0017783923535746175
accepted_beta_recoil,case_I_forward,0.165,0.4572950361602791,0.0017699570468628133,0.001822331786834816
accepted_beta_recoil,case_I_forward,0.1675,0.45758890368589783,0.001812426200755609,0.0018672568124134187
accepted_beta_recoil,case_I_forward,0.17,0.4578789051426037,0.001855831895580163,0.00191318737584365
accepted_beta_recoil,case_I_forward,0.17250000000000001,0.45816515223067616,0.0019001926561053196,0.0019601437652634933
accepted_beta_recoil,case_I_forward,0.17500000000000002,0.45844775189332215,0.0019455273214659288,0.0020081466162421464
accepted_beta_recoil,case_I_forward,0.1775,0.4587268065840567,0.001991855049288263,0.002057216916629198
accepted_beta_recoil,case_I_forward,0.18,0.4590024145155265,0.002039195319842281,0.0021073760114269087
accepted_beta_recoil,case_I_forward,0.1825,0.4592746698913016,0.002087567940220315,0.00215864560768604
accepted_beta_recoil,case_I_forward,0.185,0.45954366312201794,0.0021369930485417208,0.0022110477794255665
