study_id,source_title,source_url,doi,source_file,source_file_sha256,source_figure,source_panel,observable,branch,extraction_method,extracted_by,extraction_date,point_id,x_name,x_value,x_units,y_name,y_value,y_units,z_m,p_hbar_over_d,mean_abs_momentum_hbar_over_d,probability_density,pixel_x,pixel_y,pixel_count,notes
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_21,z_m,3.247904,m,mean_absolute_bohmian_momentum_disturbance,0.572082,hbar_over_d,3.247904191616766,,0.5720824949698189,,333.0,152.0,109,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_22,z_m,3.316168,m,mean_absolute_bohmian_momentum_disturbance,0.570724,hbar_over_d,3.316167664670659,,0.5707243460764588,,339.0,153.0,63,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_23,z_m,3.441317,m,mean_absolute_bohmian_momentum_disturbance,0.589738,hbar_over_d,3.4413173652694615,,0.589738430583501,,350.0,139.0,154,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_24,z_m,3.520958,m,mean_absolute_bohmian_momentum_disturbance,0.595171,hbar_over_d,3.520958083832335,,0.5951710261569417,,357.0,135.0,96,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_25,z_m,3.623353,m,mean_absolute_bohmian_momentum_disturbance,0.598566,hbar_over_d,3.6233532934131736,,0.5985663983903421,,366.0,132.5,114,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_26,z_m,3.714371,m,mean_absolute_bohmian_momentum_disturbance,0.607394,hbar_over_d,3.7143712574850305,,0.6073943661971831,,374.0,126.0,100,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_27,z_m,3.811078,m,mean_absolute_bohmian_momentum_disturbance,0.611469,hbar_over_d,3.8110778443113773,,0.6114688128772635,,382.5,123.0,82,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_28,z_m,3.913473,m,mean_absolute_bohmian_momentum_disturbance,0.611469,hbar_over_d,3.913473053892216,,0.6114688128772635,,391.5,123.0,92,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_29,z_m,3.998802,m,mean_absolute_bohmian_momentum_disturbance,0.607394,hbar_over_d,3.998802395209581,,0.6073943661971831,,399.0,126.0,79,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_30,z_m,4.112575,m,mean_absolute_bohmian_momentum_disturbance,0.627767,hbar_over_d,4.112574850299401,,0.6277665995975855,,409.0,111.0,43,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_31,z_m,4.180838,m,mean_absolute_bohmian_momentum_disturbance,0.637274,hbar_over_d,4.180838323353293,,0.6372736418511067,,415.0,104.0,117,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_32,z_m,4.294611,m,mean_absolute_bohmian_momentum_disturbance,0.641348,hbar_over_d,4.294610778443114,,0.6413480885311871,,425.0,101.0,117,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_33,z_m,4.385629,m,mean_absolute_bohmian_momentum_disturbance,0.648139,hbar_over_d,4.38562874251497,,0.6481388329979879,,433.0,96.0,84,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_34,z_m,4.476647,m,mean_absolute_bohmian_momentum_disturbance,0.652213,hbar_over_d,4.476646706586827,,0.6522132796780684,,441.0,93.0,107,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_35,z_m,4.573353,m,mean_absolute_bohmian_momentum_disturbance,0.664437,hbar_over_d,4.573353293413174,,0.6644366197183099,,449.5,84.0,104,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_36,z_m,4.658683,m,mean_absolute_bohmian_momentum_disturbance,0.646781,hbar_over_d,4.658682634730539,,0.6467806841046277,,457.0,97.0,87,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_37,z_m,4.738323,m,mean_absolute_bohmian_momentum_disturbance,0.650855,hbar_over_d,4.7383233532934135,,0.6508551307847082,,464.0,94.0,37,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_38,z_m,4.857784,m,mean_absolute_bohmian_momentum_disturbance,0.65493,hbar_over_d,4.857784431137724,,0.6549295774647887,,474.5,91.0,150,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_39,z_m,4.954491,m,mean_absolute_bohmian_momentum_disturbance,0.645423,hbar_over_d,4.954491017964072,,0.6454225352112676,,483.0,98.0,80,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_40,z_m,5.068263,m,mean_absolute_bohmian_momentum_disturbance,0.648139,hbar_over_d,5.068263473053892,,0.6481388329979879,,493.0,96.0,46,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3a,mean_absolute_momentum_vs_z,mean_abs_momentum_vs_z,eta_half_mean_abs,calibrated_curve_digitization_v1,Codex,2026-04-24,Fig.3a_eta_half_mean_abs_41,z_m,5.147904,m,mean_absolute_bohmian_momentum_disturbance,0.653571,hbar_over_d,5.1479041916167665,,0.6535714285714286,,500.0,92.0,95,Rendered blue curve extraction from Fig. 3a; binned by x-pixel column.
