study_id,figure,series_type,branch,marker,d_over_lambda,point_index,nbar,visibility,pixel_x,pixel_y,extraction_method,source_file
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,0,0.0,1.0,170.52,549.96,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,1,0.1526896709866754,0.9807564356042227,173.6401,548.52,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,2,0.3053597670019115,0.9495045064641369,176.7598,546.1201,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,3,0.4463142426093986,0.9162737603323621,179.6401,543.48,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,4,0.6107391089752636,0.881349513095819,183.0,540.6001,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,5,0.7634287799619405,0.8450131040974445,186.1201,537.48,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,6,0.9160939822343146,0.8101747779813754,189.2397,534.3599,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,7,1.0570533515846636,0.7717578386486565,192.1201,530.7598,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,8,1.2097185538570376,0.7375492470980939,195.2397,527.3999,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,9,1.3624131185865749,0.702576071617048,198.3599,523.7998,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,10,1.5151027895732505,0.6714340000195247,201.48,520.4399,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,11,1.6677924605599272,0.6395958831764601,204.6001,516.8398,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,12,1.820482131546604,0.6092674689759237,207.7202,513.2397,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,13,1.9731473338189784,0.580381085976414,210.8398,509.6401,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,14,2.125841898548516,0.5528605242707446,213.96,506.04,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,15,2.2785315695351906,0.5266449349959418,217.0801,502.4399,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,16,2.4194664701712387,0.5016724388537724,219.96,498.8398,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,17,2.5721561411579144,0.4778840907440445,223.0801,495.2397,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,18,2.724845812144591,0.45522681199944337,226.2002,491.6401,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,19,2.877511014416965,0.4350462844758065,229.3198,488.2798,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,20,3.0302006854036416,0.41441722125160424,232.4399,484.6797,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,21,3.182895250133179,0.39604794951458056,235.5601,481.3198,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,22,3.3355849211198563,0.37849341660415897,238.6802,477.96,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,23,3.48825012339223,0.3617164873074513,241.7998,474.6001,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,24,3.629209492742579,0.3456808723590378,244.6802,471.2397,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,25,3.7818746950149533,0.3303588229512133,247.7998,467.8799,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,26,3.9345643660016303,0.3157154860474368,250.9199,464.52,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,27,4.0872540369883055,0.30269912096448126,254.04,461.3999,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,28,4.239948601717842,0.29021939651988626,257.1602,458.2798,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,29,4.392613803990218,0.27825606537879377,260.2798,455.1602,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,30,4.545303474976894,0.26764838603868774,263.3999,452.2798,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,31,4.6979931459635695,0.25661546987265765,266.52,449.1602,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,32,4.850682816950247,0.2468327734400959,269.6401,446.2798,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,33,4.991617717586292,0.2366579117990485,272.52,443.1602,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,34,5.144307388572971,0.2283750531728612,275.6401,440.52,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,35,5.3087322549388345,0.2196704201636452,279.0,437.6401,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,36,5.461421925925509,0.2112964282504795,282.1201,434.7598,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,37,5.602356826561557,0.20390257922393035,285.0,432.1201,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,38,5.755046497548232,0.1967663994589316,288.1201,429.48,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,39,5.90773616853491,0.1898797153979055,291.2402,426.8398,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,40,6.060406264550144,0.18323430763522003,294.3599,424.1997,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,41,6.213095935536822,0.17682266876985248,297.48,421.5601,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,42,6.365785606523498,0.17118819183537096,300.6001,419.1602,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,43,6.5184752775101735,0.16573214004297143,303.7202,416.7598,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,44,6.67114047978255,0.16045106422350278,306.8398,414.3599,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,45,6.823835044512085,0.1553382705598293,309.96,411.96,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,46,6.964765051405274,0.1503883967195537,312.8398,409.5601,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,47,7.117459616134807,0.14559625124168582,315.96,407.1602,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,48,7.270149287121486,0.1414134673290903,319.0801,405.0,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,49,7.42283895810816,0.13735084915641083,322.2002,402.8398,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,50,7.575528629094838,0.1334051245386649,325.3203,400.6797,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,51,7.728218300081514,0.12957344947126317,328.4404,398.52,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,52,7.880863927382447,0.12585114886282053,331.5596,396.3599,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,53,8.033553598369126,0.12223643982544952,334.6797,394.2002,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,54,8.17448849900517,0.1191103499493225,337.5596,392.2803,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,55,8.327178169991848,0.11606420708349437,340.6797,390.3604,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,56,8.479867840978525,0.11272983896565636,343.7998,388.2002,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,57,8.6325575119652,0.10984687207925824,346.9199,386.2803,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,58,8.785247182951878,0.10738368097197226,350.04,384.5996,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,59,8.937941747681412,0.10463743739332179,353.1602,382.6797,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,60,9.09063141866809,0.10196142658863665,356.2803,380.7598,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,61,9.243321089654765,0.09967640263183809,359.4004,379.0801,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,62,9.395961823212838,0.09712726594558385,362.5195,377.1602,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,63,9.536945661277489,0.09494929753170367,365.4004,375.4795,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,64,9.689586394835562,0.09282142009020349,368.5195,373.7998,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,65,9.842276065822237,0.09074122980936422,371.6396,372.1201,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,66,10.006725400902406,0.08870765798793123,375.0,370.4404,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,67,10.147660301538453,0.08671860671813306,377.8799,368.7598,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,68,10.300349972525128,0.085050405451857,381.0,367.3203,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,69,10.453039643511804,0.08314324689181246,384.1201,365.6396,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,70,10.605729314498483,0.08154393466806903,387.2402,364.2002,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,71,10.758423879228019,0.07971540472519938,390.3604,362.5195,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,72,10.911064612786088,0.07818202918402578,393.4795,361.0801,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,73,11.063754283772766,0.0766770109353629,396.5996,359.6396,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,74,11.216443954759441,0.07520208079427039,399.7197,358.2002,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,75,11.36913362574612,0.07375452661597348,402.8398,356.7598,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,76,11.510068526382167,0.07233571467525272,405.7197,355.3203,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,77,11.662758197368845,0.07094333477150108,408.8398,353.8799,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,78,11.81545276209838,0.06980363933062395,411.96,352.6797,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,79,11.968142433085056,0.06868225294868995,415.0801,351.4795,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,80,12.120832104071733,0.06736101606913421,418.2002,350.04,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,81,12.273521775058407,0.06627887011202477,421.3203,348.8398,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,82,12.426211446045086,0.0650039546966574,424.4404,347.4004,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,83,12.578857073346017,0.06395967462376008,427.5596,346.2002,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,84,12.719836017667808,0.0629321707743362,430.4404,345.0,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,85,12.872481644968738,0.06192117364053891,433.5596,343.7998,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,86,13.02517131595542,0.06092641804412972,436.6797,342.5996,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,87,13.177860986942095,0.05994845199638538,439.7998,341.4004,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,88,13.330550657928772,0.0589853879164689,442.9199,340.2002,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,89,13.483240328915446,0.058037795335667754,446.04,339.0,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,90,13.635934893644981,0.0572908172832892,449.1602,338.04,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,91,13.788624564631661,0.056370447759186745,452.2803,336.8398,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,92,13.941314235618337,0.055464863851716444,455.4004,335.6396,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,93,14.082249136254386,0.05475107470978172,458.2803,334.6797,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,94,14.234938807241061,0.054046398542883754,461.4004,333.7197,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,95,14.387579540799134,0.05317815018363274,464.5195,332.5195,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,96,14.540269211785809,0.05249378924675689,467.6396,331.5596,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,97,14.692963776515343,0.051818165573825695,470.7598,330.5996,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,98,14.845653447502025,0.051151237545731226,473.8799,329.6396,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,diamond_d_over_lambda_013,diamond,0.13,99,14.9983431184887,0.05049296137914263,477.0,328.6797,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,0,0.0,1.0,170.52,549.96,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
