study_id,source_title,source_url,doi,source_file,source_file_sha256,source_figure,source_panel,observable,branch,extraction_method,extracted_by,extraction_date,point_id,x_name,x_value,x_units,y_name,y_value,y_units,z_m,p_hbar_over_d,mean_abs_momentum_hbar_over_d,probability_density,pixel_x,pixel_y,pixel_count,notes
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_137,p_hbar_over_d,0.562438,hbar_over_d,probability_density,0.301413,1/(hbar_over_d),,0.562438167939985,,0.3014126643353198,551.149252671875,1074.9011134965276,8,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_138,p_hbar_over_d,0.588071,hbar_over_d,probability_density,0.304985,1/(hbar_over_d),,0.5880707269268526,,0.3049851836805536,554.0500039305555,1074.6510371423612,13,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_139,p_hbar_over_d,0.611868,hbar_over_d,probability_density,0.304985,1/(hbar_over_d),,0.6118677214347068,,0.3049851836805536,556.7430304756944,1074.6510371423612,13,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_140,p_hbar_over_d,0.639336,hbar_over_d,probability_density,0.300871,1/(hbar_over_d),,0.6393358449005881,,0.300871024305554,559.8515064479166,1074.9390282986112,7,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_141,p_hbar_over_d,0.664947,hbar_over_d,probability_density,0.290538,1/(hbar_over_d),,0.664947018670226,,0.2905376081349199,562.7498376128472,1075.6623674305556,8,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_142,p_hbar_over_d,0.68746,hbar_over_d,probability_density,0.28239,1/(hbar_over_d),,0.6874597120765831,,0.28238995917658616,565.2975240833333,1076.232702857639,12,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_143,p_hbar_over_d,0.712281,hbar_over_d,probability_density,0.283078,1/(hbar_over_d),,0.7122808208762885,,0.2830775731150782,568.1064462291666,1076.1845698819445,13,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_144,p_hbar_over_d,0.735104,hbar_over_d,probability_density,0.293542,1/(hbar_over_d),,0.735103599932498,,0.2935415975198404,570.6892240590278,1075.4520881736112,8,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_145,p_hbar_over_d,0.765889,hbar_over_d,probability_density,0.303929,1/(hbar_over_d),,0.7658888082044664,,0.30392879355158586,574.1730834618055,1074.724984451389,7,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_146,p_hbar_over_d,0.78869,hbar_over_d,probability_density,0.311585,1/(hbar_over_d),,0.7886902020434454,,0.31158474092261973,576.7534411979166,1074.1890681354166,10,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_147,p_hbar_over_d,0.810463,hbar_over_d,probability_density,0.314589,1/(hbar_over_d),,0.8104627293200779,,0.3145887303075402,579.2173655347221,1073.9787888784722,7,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
