theta_used,eraser_time,eta,kappa_eff,exposure,Lambda,Gamma,Theta,marker_visibility,visibility_unconditioned,visibility_eraser_plus,visibility_eraser_minus,prob_eraser_plus,prob_eraser_minus
0.18,0.34172661870503596,0.9947760795585114,0.13922269683915214,0.018810197399098547,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3604648263959311,0.9625511004524094,0.8557034477511251,0.6688657951377875,0.3311342048622121
0.18,0.35071942446043164,0.9938857343023378,0.13922269683915214,0.02202598607457737,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.36014220288819504,0.9616895972219609,0.8549375753894426,0.6688657951377875,0.3311342048622121
0.18,0.3597122302158273,0.9929374435774813,0.13922269683915214,0.025454234426739858,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.35979858239054496,0.9607720256201543,0.8541218585066137,0.6688657951377875,0.3311342048622121
0.18,0.368705035971223,0.9919335329128183,0.13922269683915214,0.029087128887858554,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3594348075764025,0.9598006358422093,0.8532582975157147,0.6688657951377875,0.3311342048622121
0.18,0.3776978417266187,0.990876249409441,0.13922269683915214,0.03291714324751345,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3590516927002735,0.9587776021961676,0.8523488253664729,0.6688657951377875,0.3311342048622121
0.18,0.38669064748201437,0.9897677638653881,0.13922269683915214,0.03693702808453589,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.35865002436766064,0.9577050251587933,0.8513953093729549,0.6688657951377875,0.3311342048622121
0.18,0.39568345323741005,0.9886101728835716,0.13922269683915214,0.04113980058761074,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3582305622988871,0.9565849334152162,0.8503995530267974,0.6688657951377875,0.3311342048622121
0.18,0.40467625899280574,0.9874055009590627,0.13922269683915214,0.045518734750243414,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.357794040085441,0.955419285878602,0.8493632977926858,0.6688657951377875,0.3311342048622121
0.18,0.4136690647482014,0.9861557025423383,0.13922269683915214,0.05006735192632364,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3573411659376083,0.9542099736865601,0.8482882248831528,0.6688657951377875,0.3311342048622121
0.18,0.4226618705035971,0.9848626640754925,0.13922269683915214,0.054779411733024586,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3568726234223101,0.9529588221713949,0.8471759570101196,0.6688657951377875,0.3311342048622121
0.18,0.4316546762589928,0.9835282059987904,0.13922269683915214,0.059648903288263416,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.35638907219019306,0.9516675928016585,0.84602806011093,0.6688657951377875,0.3311342048622121
0.18,0.44064748201438847,0.982154084725285,0.13922269683915214,0.06467003677041916,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.35589114869114696,0.9503379850928014,0.8448460450469083,0.6688657951377875,0.3311342048622121
0.18,0.44964028776978415,0.9807419945815299,0.13922269683915214,0.06983723528845634,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.35537946687753724,0.9489716384850173,0.8436313692727552,0.6688657951377875,0.3311342048622121
0.18,0.45863309352517984,0.9792935697127143,0.13922269683915214,0.07514512705103901,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.35485461889454506,0.9475701341866634,0.8423854384753399,0.6688657951377875,0.3311342048622121
0.18,0.4676258992805755,0.9778103859508074,0.13922269683915214,0.0805885378236384,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3543171757571042,0.9461349969818862,0.8411096081806714,0.6688657951377875,0.3311342048622121
0.18,0.4766187050359712,0.9762939626445422,0.13922269683915214,0.08616248366304394,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.35376768801300984,0.9446676970013267,0.8398051853280459,0.6688657951377875,0.3311342048622121
0.18,0.4856115107913669,0.9747457644502932,0.13922269683915214,0.09186216391907484,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3532066863918569,0.9431696514549821,0.8384734298105541,0.6688657951377875,0.3311342048622121
0.18,0.49460431654676257,0.9731672030830991,0.13922269683915214,0.09768295449366546,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3526346824395369,0.9416422263265063,0.8371155559813057,0.6688657951377875,0.3311342048622121
0.18,0.5035971223021583,0.9715596390272673,0.13922269683915214,0.10362040134785969,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.35205216913808823,0.9400867380284007,0.8357327341248871,0.6688657951377875,0.3311342048622121
0.18,0.5125899280575539,0.969924383206164,0.13922269683915214,0.10967021424759638,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3514596215107583,0.9385044550177127,0.8343260918937088,0.6688657951377875,0.3311342048622121
0.18,0.5215827338129496,0.968262698610942,0.13922269683915214,0.11582826073950464,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.35085749721218523,0.9368965993720023,0.8328967157090326,0.6688657951377875,0.3311342048622121
0.18,0.5305755395683454,0.9665758018880949,0.13922269683915214,0.122090560348249,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.35024623710366026,0.9352643483254687,0.8314456521265821,0.6688657951377875,0.3311342048622121
0.18,0.539568345323741,0.9648648648858502,0.13922269683915214,0.1284532789872774,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.34962626581347583,0.9336088357652488,0.8299739091667437,0.6688657951377875,0.3311342048622121
0.18,0.5485611510791366,0.9631310161595213,0.13922269683915214,0.1349127235751239,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3489979922824011,0.9319311536880054,0.8284824576094676,0.6688657951377875,0.3311342048622121
0.18,0.5575539568345323,0.961375342436038,0.13922269683915214,0.14146533684970528,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3483618102943659,0.9302323536170142,0.8269722322540516,0.6688657951377875,0.3311342048622121
0.18,0.5665467625899281,0.9595988900379626,0.13922269683915214,0.14810769237333105,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.34771809899246464,0.9285134479800515,0.8254441331440754,0.6688657951377875,0.3311342048622121
0.18,0.5755395683453237,0.9578026662673761,0.13922269683915214,0.154836489721413,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3470672233804173,0.9267754114484492,0.8238990267578166,0.6688657951377875,0.3311342048622121
0.18,0.5845323741007193,0.955987640750088,0.13922269683915214,0.16164854984811805,0.6188286139470075,0.9258345459315777,0.18,0.3623577544766736,0.3464095348096549,0.9250191822377607,0.8223377471645346,0.6688657951377875,0.3311342048622121
