component,sample_id,calculated_independent_kappa_rmse,refit_kappa_from_digitized_points_rmse,passes_absolute_rmse_lt_005,passes_refit_ratio_lte_15,passes_no_refit_stress_gate
visibility_only,111,0.031073244227098826,0.02920226515323259,True,True,True
visibility_only,112,0.034513897434280974,0.02822332367809804,True,True,True
visibility_only,113,0.026572755781496194,0.02441358391459106,True,True,True
visibility_only,114,0.02903055573461878,0.026532128145555372,True,True,True
visibility_only,115,0.03602540800842686,0.03496247241596904,True,True,True
visibility_only,116,0.036464168332946766,0.03069229954305024,True,True,True
visibility_only,117,0.031976720100236736,0.029944190696315726,True,True,True
visibility_only,118,0.029966739681840937,0.028973636770473623,True,True,True
visibility_only,119,0.03858601493053166,0.03406237595252003,True,True,True
visibility_only,120,0.03407415273080386,0.029644165148293253,True,True,True
visibility_only,121,0.034018110401000064,0.030019968935312395,True,True,True
visibility_only,122,0.0324948446652478,0.0318586815967715,True,True,True
visibility_only,123,0.043043799952253596,0.03421272587017407,True,True,True
visibility_only,124,0.031582697972693995,0.02948655987636523,True,True,True
visibility_only,125,0.034355541519827774,0.03221575103434763,True,True,True
visibility_only,126,0.031218730791662153,0.02458644407416475,True,True,True
visibility_only,127,0.037003790140049946,0.03136791536966842,True,True,True
visibility_only,128,0.033857878657060046,0.032738514263516136,True,True,True
visibility_only,129,0.025272488458521643,0.023705850971481927,True,True,True
visibility_only,130,0.027882034711796812,0.02713150531086851,True,True,True
visibility_only,131,0.029013671698853157,0.02526818977403335,True,True,True
visibility_only,132,0.0348748789406412,0.03138360651199649,True,True,True
visibility_only,133,0.03662054592475794,0.03292609718115037,True,True,True
visibility_only,134,0.03535115637486302,0.03397584447347818,True,True,True
visibility_only,135,0.03242520584736862,0.02978396941034796,True,True,True
visibility_only,136,0.030911505497217447,0.0283125120688625,True,True,True
visibility_only,137,0.03627546620297844,0.030835656825416943,True,True,True
visibility_only,138,0.03144915145162686,0.02738549766118038,True,True,True
visibility_only,139,0.03492314359934942,0.029604546036682722,True,True,True
visibility_only,140,0.028724548911477132,0.026967554723732776,True,True,True
visibility_only,141,0.03457972931794603,0.03189588972399713,True,True,True
visibility_only,142,0.04441532339983257,0.03788628152659511,True,True,True
visibility_only,143,0.021719830486313443,0.018710994358387037,True,True,True
visibility_only,144,0.030338002556756446,0.024780844635515633,True,True,True
visibility_only,145,0.03185794092880669,0.027898107080858995,True,True,True
visibility_only,146,0.03968370385764664,0.036243590177709686,True,True,True
visibility_only,147,0.03979245604290227,0.034422336675304796,True,True,True
visibility_only,148,0.035698622889394176,0.03176555624664081,True,True,True
visibility_only,149,0.03312626404928773,0.026950317437539093,True,True,True
visibility_only,150,0.031010746290966746,0.025054564165220373,True,True,True
visibility_only,151,0.02490490141298163,0.020111280067590068,True,True,True
visibility_only,152,0.03760433373826845,0.035008582892777425,True,True,True
visibility_only,153,0.04206191037900562,0.033799085018191996,True,True,True
visibility_only,154,0.03448789856245711,0.031674779009628166,True,True,True
visibility_only,155,0.039938055645098613,0.03678489423984728,True,True,True
visibility_only,156,0.029736630370386603,0.025396905335458124,True,True,True
visibility_only,157,0.038498345840769145,0.03358108388988368,True,True,True
visibility_only,158,0.029166940143437722,0.02875831632504135,True,True,True
visibility_only,159,0.04206207406383068,0.03603802152018629,True,True,True
visibility_only,160,0.03318699804259106,0.030609734097265036,True,True,True
visibility_only,161,0.036884875189088735,0.03251913089719926,True,True,True
visibility_only,162,0.028317290298192316,0.02619689314607059,True,True,True
visibility_only,163,0.03199987589231782,0.028471580425715477,True,True,True
visibility_only,164,0.0243209928918271,0.02182498724452852,True,True,True
visibility_only,165,0.032682948734755836,0.0303595564760624,True,True,True
visibility_only,166,0.03352834919435462,0.031548201335013404,True,True,True
visibility_only,167,0.03117741472720962,0.02849566531998014,True,True,True
visibility_only,168,0.02971151953541168,0.02802053561924576,True,True,True
visibility_only,169,0.03229496447303203,0.027383632306005334,True,True,True
visibility_only,170,0.03457920476650216,0.032834630165325146,True,True,True
visibility_only,171,0.03479887551649207,0.031450380790905244,True,True,True
visibility_only,172,0.02915748819741173,0.027930239289627908,True,True,True
visibility_only,173,0.032857915017662026,0.03035307950533011,True,True,True
visibility_only,174,0.03252909913629957,0.028049773334715353,True,True,True
visibility_only,175,0.032070610533899924,0.028949495439792226,True,True,True
visibility_only,176,0.0314925285845409,0.02779304447850488,True,True,True
visibility_only,177,0.02841431680945888,0.023028935741842924,True,True,True
visibility_only,178,0.026590133835844788,0.024178490309473662,True,True,True
visibility_only,179,0.0320533331234749,0.028058400588444183,True,True,True
visibility_only,180,0.038070848690646496,0.03218952089543015,True,True,True
visibility_only,181,0.02693561858212282,0.02539931270811039,True,True,True
visibility_only,182,0.03191208054682487,0.03097845484596625,True,True,True
visibility_only,183,0.041103006772465346,0.03572267678903655,True,True,True
visibility_only,184,0.033175689559220206,0.02926927243415651,True,True,True
visibility_only,185,0.03863242215566939,0.029855303668264516,True,True,True
visibility_only,186,0.032512662192767224,0.03019871307232534,True,True,True
visibility_only,187,0.04040221949291043,0.0315748710707673,True,True,True
visibility_only,188,0.033022371596421705,0.025951229917473565,True,True,True
visibility_only,189,0.04261472774658031,0.03551434271258534,True,True,True
visibility_only,190,0.03774649038597537,0.03269154516632345,True,True,True
visibility_only,191,0.034009689835867954,0.03035072646489713,True,True,True
visibility_only,192,0.033561476554907176,0.029850155935756028,True,True,True
visibility_only,193,0.034698343331408706,0.030463912569920894,True,True,True
visibility_only,194,0.028289246005472234,0.022292148924808984,True,True,True
visibility_only,195,0.03261320918049396,0.025025316224518576,True,True,True
visibility_only,196,0.03528240823006834,0.03184865451538812,True,True,True
visibility_only,197,0.03912638799115962,0.03646852435699227,True,True,True
visibility_only,198,0.04732265089115987,0.04120924261951572,True,True,True
visibility_only,199,0.04092358487156317,0.03693306662023358,True,True,True
visibility_only,200,0.03402129794332692,0.029156964541076018,True,True,True
visibility_only,201,0.03310098671139387,0.02595439042926152,True,True,True
visibility_only,202,0.03777623182061587,0.03670330915685598,True,True,True
visibility_only,203,0.04316815351140178,0.03842202863217838,True,True,True
visibility_only,204,0.029229333698905326,0.024851226038265218,True,True,True
visibility_only,205,0.039089679458158964,0.03654787156037777,True,True,True
visibility_only,206,0.03607963726042713,0.03313469572668981,True,True,True
visibility_only,207,0.03270481433706384,0.03036714877860574,True,True,True
visibility_only,208,0.02863681037564579,0.025280022464322923,True,True,True
visibility_only,209,0.03177707871051846,0.02489975272292088,True,True,True
visibility_only,210,0.031028248282979082,0.02471751219238639,True,True,True
visibility_only,211,0.027465786629540082,0.025893172121731565,True,True,True
visibility_only,212,0.0321173700269566,0.030763645188107022,True,True,True
visibility_only,213,0.038841342456233365,0.03141830946105478,True,True,True
visibility_only,214,0.040440428779815026,0.036835652787023644,True,True,True
visibility_only,215,0.031624456120493485,0.030167567600159238,True,True,True
visibility_only,216,0.02984199646989476,0.02323938578374675,True,True,True
visibility_only,217,0.03651427370068347,0.03601291211760558,True,True,True
visibility_only,218,0.042696839231878995,0.034704785021785436,True,True,True
visibility_only,219,0.036877560612151174,0.032677313114475894,True,True,True
visibility_only,220,0.03950378371090351,0.03510043643131918,True,True,True
visibility_only,221,0.030482108996498974,0.02427006853264815,True,True,True
visibility_only,222,0.046060195846185606,0.0417436216915852,True,True,True
visibility_only,223,0.030616573387503267,0.026526779130992894,True,True,True
visibility_only,224,0.02556296400550884,0.024335817104613508,True,True,True
visibility_only,225,0.0373314066910492,0.0262832123272681,True,True,True
visibility_only,226,0.032870347994271035,0.031007194298646578,True,True,True
visibility_only,227,0.03279134510401505,0.029078440116432746,True,True,True
visibility_only,228,0.03778481310566508,0.030921033552886536,True,True,True
visibility_only,229,0.03014319903168218,0.02707994302964342,True,True,True
visibility_only,230,0.0326929999344578,0.02983706420000114,True,True,True
visibility_only,231,0.039934371352470854,0.030969501101027648,True,True,True
visibility_only,232,0.023285075580951723,0.022700622109579398,True,True,True
visibility_only,233,0.03437989653884007,0.022745702362805705,True,False,False
visibility_only,234,0.032792245890409716,0.02830033246528189,True,True,True
visibility_only,235,0.04003120134167795,0.03744360986775271,True,True,True
visibility_only,236,0.04391781610915366,0.03620549070504378,True,True,True
visibility_only,237,0.031239859984655578,0.02537845325636635,True,True,True
visibility_only,238,0.033236760886680934,0.030999402984967037,True,True,True
visibility_only,239,0.030762955535036406,0.028654255182549635,True,True,True
visibility_only,240,0.03550712394019623,0.03182338964145321,True,True,True
visibility_only,241,0.0387573488101652,0.037655238158457366,True,True,True
visibility_only,242,0.043681580419726265,0.038872174593044095,True,True,True
visibility_only,243,0.027913611056132864,0.02776118944978772,True,True,True
visibility_only,244,0.030601232697328357,0.027105431734022103,True,True,True
visibility_only,245,0.03875749300857815,0.03509975940375084,True,True,True
visibility_only,246,0.03866842705205821,0.034066287922975995,True,True,True
visibility_only,247,0.03504403385187416,0.028952801296615545,True,True,True
visibility_only,248,0.03174137496492176,0.031221382246959025,True,True,True
visibility_only,249,0.03340915301276382,0.03113859139168252,True,True,True
visibility_only,250,0.04085346016813374,0.03658185989573909,True,True,True
visibility_only,251,0.03486365587993286,0.03350911357662992,True,True,True
visibility_only,252,0.0274439328176974,0.02601611594043051,True,True,True
visibility_only,253,0.029559981750894165,0.027763242914244386,True,True,True
visibility_only,254,0.033364558755509366,0.03210683651800026,True,True,True
visibility_only,255,0.03062249445378144,0.02912389011508188,True,True,True
visibility_only,256,0.03539321968440435,0.03533216189274399,True,True,True
visibility_only,257,0.02326753444341148,0.016709473583985435,True,True,True
visibility_only,258,0.03746549111797002,0.024937188769845235,True,False,False
visibility_only,259,0.03672004815022908,0.034197559653094706,True,True,True
visibility_only,260,0.03347140307072982,0.029252496236329275,True,True,True
visibility_only,261,0.030864032858243774,0.026887530466923954,True,True,True
visibility_only,262,0.036323761561359795,0.03193005505211831,True,True,True
visibility_only,263,0.02893688885407661,0.02420033571921669,True,True,True
visibility_only,264,0.03766225170536496,0.030232551961717206,True,True,True
visibility_only,265,0.0341452529569657,0.030349109216723492,True,True,True
visibility_only,266,0.029820449138875507,0.02712838107286647,True,True,True
visibility_only,267,0.03925223095861706,0.0286561491678065,True,True,True
visibility_only,268,0.040394657725338554,0.036758396707792185,True,True,True
visibility_only,269,0.02888637082499971,0.02652937995754997,True,True,True
visibility_only,270,0.029410379862215057,0.02422717871581884,True,True,True
visibility_only,271,0.03340149973330697,0.0298037313239375,True,True,True
visibility_only,272,0.0341952418643369,0.02757187335210228,True,True,True
visibility_only,273,0.044117157245768236,0.04243318852998266,True,True,True
visibility_only,274,0.030062931880433925,0.02756644129255282,True,True,True
visibility_only,275,0.03553244820741528,0.0317723165810317,True,True,True
visibility_only,276,0.032482505862967956,0.026647623368909707,True,True,True
visibility_only,277,0.024406206035624083,0.02070093223304533,True,True,True
visibility_only,278,0.03023596200648335,0.027116495801947214,True,True,True
visibility_only,279,0.041762359951569475,0.03789273347133085,True,True,True
visibility_only,280,0.030440236498353746,0.02746242528615489,True,True,True
visibility_only,281,0.03397067128638404,0.03256508398646341,True,True,True
visibility_only,282,0.033200045133374975,0.026864751600078975,True,True,True
visibility_only,283,0.033232713333188266,0.032247498087761735,True,True,True
visibility_only,284,0.03391472055931128,0.030950023452642656,True,True,True
visibility_only,285,0.025525606728040277,0.024180999025752655,True,True,True
visibility_only,286,0.0338402938684738,0.02898327543739574,True,True,True
visibility_only,287,0.037435378592995214,0.03134953184990048,True,True,True
visibility_only,288,0.02671733380448198,0.025755150465527996,True,True,True
visibility_only,289,0.03504627420045679,0.0309535551424719,True,True,True
visibility_only,290,0.03420915422985574,0.029530201601836246,True,True,True
visibility_only,291,0.036142592572348795,0.030681603764070343,True,True,True
visibility_only,292,0.03691631903613296,0.03231457890251206,True,True,True
visibility_only,293,0.03319704730198768,0.03096346767711952,True,True,True
visibility_only,294,0.03708824035366984,0.03401669287797548,True,True,True
visibility_only,295,0.036961147744054755,0.03202839426581699,True,True,True
visibility_only,296,0.0257667226161288,0.02247444027910393,True,True,True
visibility_only,297,0.037032684462066284,0.033059610764721206,True,True,True
visibility_only,298,0.03468157927275061,0.029434934743665455,True,True,True
visibility_only,299,0.03842069869066567,0.031500392974957804,True,True,True
independent_kappa_only,0,0.03314855249973089,0.019320046621369217,True,False,False
independent_kappa_only,1,0.03834024120174319,0.019320046621369217,True,False,False
independent_kappa_only,2,0.02785912297593328,0.019320046621369217,True,True,True
independent_kappa_only,3,0.033913828103727485,0.019320046621369217,True,False,False
independent_kappa_only,4,0.03967516569350247,0.019320046621369217,True,False,False
independent_kappa_only,5,0.05083110552084977,0.019320046621369217,False,False,False
independent_kappa_only,6,0.0520270637871815,0.019320046621369217,False,False,False
independent_kappa_only,7,0.028420287860163637,0.019320046621369217,True,True,True
independent_kappa_only,8,0.04736058822739715,0.019320046621369217,True,False,False
independent_kappa_only,9,0.026574269558622233,0.019320046621369217,True,True,True
independent_kappa_only,10,0.033353595801016406,0.019320046621369217,True,False,False
independent_kappa_only,11,0.03441256673905382,0.019320046621369217,True,False,False
independent_kappa_only,12,0.03265310514672134,0.019320046621369217,True,False,False
independent_kappa_only,13,0.030457489907284408,0.019320046621369217,True,False,False
independent_kappa_only,14,0.02429170343974369,0.019320046621369217,True,True,True
independent_kappa_only,15,0.050844635919631904,0.019320046621369217,False,False,False
independent_kappa_only,16,0.027928571042319692,0.019320046621369217,True,True,True
independent_kappa_only,17,0.039340367705565274,0.019320046621369217,True,False,False
independent_kappa_only,18,0.031004483325139106,0.019320046621369217,True,False,False
independent_kappa_only,19,0.022627670964693664,0.019320046621369217,True,True,True
independent_kappa_only,20,0.04327126362407186,0.019320046621369217,True,False,False
independent_kappa_only,21,0.03887514275324157,0.019320046621369217,True,False,False
independent_kappa_only,22,0.037385344015257255,0.019320046621369217,True,False,False
independent_kappa_only,23,0.025628391134951547,0.019320046621369217,True,True,True
independent_kappa_only,24,0.024272405876116718,0.019320046621369217,True,True,True
independent_kappa_only,25,0.03971574938227634,0.019320046621369217,True,False,False
independent_kappa_only,26,0.03715767178283546,0.019320046621369217,True,False,False
independent_kappa_only,27,0.04017617737684314,0.019320046621369217,True,False,False
independent_kappa_only,28,0.02448419456983744,0.019320046621369217,True,True,True
independent_kappa_only,29,0.023508511929213553,0.019320046621369217,True,True,True
independent_kappa_only,30,0.02515779039921174,0.019320046621369217,True,True,True
independent_kappa_only,31,0.02134597515010177,0.019320046621369217,True,True,True
independent_kappa_only,32,0.02314226075526145,0.019320046621369217,True,True,True
independent_kappa_only,33,0.02574336729514219,0.019320046621369217,True,True,True
independent_kappa_only,34,0.030648594937257252,0.019320046621369217,True,False,False
independent_kappa_only,35,0.026282527637582806,0.019320046621369217,True,True,True
independent_kappa_only,36,0.04772591009837009,0.019320046621369217,True,False,False
independent_kappa_only,37,0.02405306489755899,0.019320046621369217,True,True,True
independent_kappa_only,38,0.03504614349889443,0.019320046621369217,True,False,False
independent_kappa_only,39,0.02562172637790156,0.019320046621369217,True,True,True
independent_kappa_only,40,0.028787429477727628,0.019320046621369217,True,True,True
independent_kappa_only,41,0.020413463006350222,0.019320046621369217,True,True,True
independent_kappa_only,42,0.024283985618456214,0.019320046621369217,True,True,True
independent_kappa_only,43,0.04507430286541272,0.019320046621369217,True,False,False
independent_kappa_only,44,0.04325396673190705,0.019320046621369217,True,False,False
independent_kappa_only,45,0.04057355841757139,0.019320046621369217,True,False,False
independent_kappa_only,46,0.03575784158853887,0.019320046621369217,True,False,False
independent_kappa_only,47,0.028811617116277798,0.019320046621369217,True,True,True
independent_kappa_only,48,0.02941748107273362,0.019320046621369217,True,False,False
independent_kappa_only,49,0.023698150197051706,0.019320046621369217,True,True,True
independent_kappa_only,50,0.03185867837506532,0.019320046621369217,True,False,False
independent_kappa_only,51,0.04143134891208111,0.019320046621369217,True,False,False
independent_kappa_only,52,0.020057417615524216,0.019320046621369217,True,True,True
independent_kappa_only,53,0.026316683883779727,0.019320046621369217,True,True,True
independent_kappa_only,54,0.03505030584513171,0.019320046621369217,True,False,False
independent_kappa_only,55,0.020088179669897694,0.019320046621369217,True,True,True
independent_kappa_only,56,0.02826196371275725,0.019320046621369217,True,True,True
independent_kappa_only,57,0.037331599319655094,0.019320046621369217,True,False,False
independent_kappa_only,58,0.02016515681590621,0.019320046621369217,True,True,True
independent_kappa_only,59,0.04184072544530384,0.019320046621369217,True,False,False
independent_kappa_only,60,0.020035736422550902,0.019320046621369217,True,True,True
independent_kappa_only,61,0.029201745289371764,0.019320046621369217,True,False,False
independent_kappa_only,62,0.035383847714802616,0.019320046621369217,True,False,False
independent_kappa_only,63,0.020678828324874096,0.019320046621369217,True,True,True
independent_kappa_only,64,0.026607248129887476,0.019320046621369217,True,True,True
independent_kappa_only,65,0.01957767799708932,0.019320046621369217,True,True,True
independent_kappa_only,66,0.03390972650169467,0.019320046621369217,True,False,False
independent_kappa_only,67,0.031095725305812328,0.019320046621369217,True,False,False
independent_kappa_only,68,0.022068322707732946,0.019320046621369217,True,True,True
independent_kappa_only,69,0.03670512881768286,0.019320046621369217,True,False,False
independent_kappa_only,70,0.021833728076282425,0.019320046621369217,True,True,True
independent_kappa_only,71,0.03295287779808929,0.019320046621369217,True,False,False
independent_kappa_only,72,0.029770415557416878,0.019320046621369217,True,False,False
independent_kappa_only,73,0.04442360493105611,0.019320046621369217,True,False,False
independent_kappa_only,74,0.022187036682321214,0.019320046621369217,True,True,True
independent_kappa_only,75,0.023253962081021966,0.019320046621369217,True,True,True
independent_kappa_only,76,0.05298209497723889,0.019320046621369217,False,False,False
independent_kappa_only,77,0.02989051664560285,0.019320046621369217,True,False,False
independent_kappa_only,78,0.03649608338417046,0.019320046621369217,True,False,False
independent_kappa_only,79,0.03160013022947881,0.019320046621369217,True,False,False
independent_kappa_only,80,0.038067703192293995,0.019320046621369217,True,False,False
independent_kappa_only,81,0.021463247406702995,0.019320046621369217,True,True,True
independent_kappa_only,82,0.021454595400755897,0.019320046621369217,True,True,True
independent_kappa_only,83,0.036636509253371016,0.019320046621369217,True,False,False
independent_kappa_only,84,0.03456178165305479,0.019320046621369217,True,False,False
independent_kappa_only,85,0.028906960034118457,0.019320046621369217,True,True,True
independent_kappa_only,86,0.04827317494001417,0.019320046621369217,True,False,False
independent_kappa_only,87,0.02862736032288169,0.019320046621369217,True,True,True
independent_kappa_only,88,0.05138376527758674,0.019320046621369217,False,False,False
independent_kappa_only,89,0.039051005039530344,0.019320046621369217,True,False,False
independent_kappa_only,90,0.03463782479993919,0.019320046621369217,True,False,False
independent_kappa_only,91,0.03644727659733479,0.019320046621369217,True,False,False
independent_kappa_only,92,0.025819533399831722,0.019320046621369217,True,True,True
independent_kappa_only,93,0.020464865091110222,0.019320046621369217,True,True,True
independent_kappa_only,94,0.03288590812960471,0.019320046621369217,True,False,False
independent_kappa_only,95,0.03313855320909631,0.019320046621369217,True,False,False
independent_kappa_only,96,0.02579044494488401,0.019320046621369217,True,True,True
independent_kappa_only,97,0.03475464785160393,0.019320046621369217,True,False,False
independent_kappa_only,98,0.023275884950756588,0.019320046621369217,True,True,True
independent_kappa_only,99,0.023602283040133978,0.019320046621369217,True,True,True
independent_kappa_only,100,0.02730445577459688,0.019320046621369217,True,True,True
independent_kappa_only,101,0.025915541219983546,0.019320046621369217,True,True,True
independent_kappa_only,102,0.04213906811662699,0.019320046621369217,True,False,False
independent_kappa_only,103,0.04961845516970838,0.019320046621369217,True,False,False
independent_kappa_only,104,0.021858555899167083,0.019320046621369217,True,True,True
independent_kappa_only,105,0.04890402064141164,0.019320046621369217,True,False,False
independent_kappa_only,106,0.03157657339218876,0.019320046621369217,True,False,False
independent_kappa_only,107,0.021499466777380297,0.019320046621369217,True,True,True
independent_kappa_only,108,0.04382860734845471,0.019320046621369217,True,False,False
independent_kappa_only,109,0.020819017686176913,0.019320046621369217,True,True,True
independent_kappa_only,110,0.032677900307252386,0.019320046621369217,True,False,False
independent_kappa_only,111,0.02231153851390979,0.019320046621369217,True,True,True
independent_kappa_only,112,0.02278274344507586,0.019320046621369217,True,True,True
independent_kappa_only,113,0.04212405533714558,0.019320046621369217,True,False,False
independent_kappa_only,114,0.021542335656286955,0.019320046621369217,True,True,True
independent_kappa_only,115,0.03700624762381543,0.019320046621369217,True,False,False
independent_kappa_only,116,0.026091774408099285,0.019320046621369217,True,True,True
independent_kappa_only,117,0.029330329740292795,0.019320046621369217,True,False,False
independent_kappa_only,118,0.02753718257106399,0.019320046621369217,True,True,True
independent_kappa_only,119,0.036699350497638936,0.019320046621369217,True,False,False
independent_kappa_only,120,0.03258521293678104,0.019320046621369217,True,False,False
independent_kappa_only,121,0.02362022055793081,0.019320046621369217,True,True,True
independent_kappa_only,122,0.029852601525867436,0.019320046621369217,True,False,False
independent_kappa_only,123,0.027813366216108984,0.019320046621369217,True,True,True
independent_kappa_only,124,0.024009897708951095,0.019320046621369217,True,True,True
independent_kappa_only,125,0.03795982389076208,0.019320046621369217,True,False,False
independent_kappa_only,126,0.04910042781190883,0.019320046621369217,True,False,False
independent_kappa_only,127,0.027048104471360704,0.019320046621369217,True,True,True
independent_kappa_only,128,0.05309513850645152,0.019320046621369217,False,False,False
independent_kappa_only,129,0.021479109874707483,0.019320046621369217,True,True,True
independent_kappa_only,130,0.031896567411753764,0.019320046621369217,True,False,False
independent_kappa_only,131,0.04424118480896869,0.019320046621369217,True,False,False
independent_kappa_only,132,0.039827331434009086,0.019320046621369217,True,False,False
independent_kappa_only,133,0.031810240747425375,0.019320046621369217,True,False,False
independent_kappa_only,134,0.02570519938568409,0.019320046621369217,True,True,True
independent_kappa_only,135,0.03538695143115406,0.019320046621369217,True,False,False
independent_kappa_only,136,0.031521933700486754,0.019320046621369217,True,False,False
independent_kappa_only,137,0.04926481041077349,0.019320046621369217,True,False,False
independent_kappa_only,138,0.02071686225907324,0.019320046621369217,True,True,True
independent_kappa_only,139,0.03232777084988378,0.019320046621369217,True,False,False
independent_kappa_only,140,0.019700153556192673,0.019320046621369217,True,True,True
independent_kappa_only,141,0.0215748618690679,0.019320046621369217,True,True,True
independent_kappa_only,142,0.02144625768350592,0.019320046621369217,True,True,True
independent_kappa_only,143,0.029543631005962172,0.019320046621369217,True,False,False
independent_kappa_only,144,0.028276124500998968,0.019320046621369217,True,True,True
independent_kappa_only,145,0.03957095955286336,0.019320046621369217,True,False,False
independent_kappa_only,146,0.03573184187304601,0.019320046621369217,True,False,False
independent_kappa_only,147,0.021129857066492418,0.019320046621369217,True,True,True
independent_kappa_only,148,0.037230755666316326,0.019320046621369217,True,False,False
independent_kappa_only,149,0.029864977775344154,0.019320046621369217,True,False,False
independent_kappa_only,150,0.04457220429485527,0.019320046621369217,True,False,False
independent_kappa_only,151,0.023627469077558663,0.019320046621369217,True,True,True
independent_kappa_only,152,0.019931534871772672,0.019320046621369217,True,True,True
independent_kappa_only,153,0.02165832341053991,0.019320046621369217,True,True,True
independent_kappa_only,154,0.03016451428807632,0.019320046621369217,True,False,False
independent_kappa_only,155,0.020665419463188922,0.019320046621369217,True,True,True
independent_kappa_only,156,0.03282315408883231,0.019320046621369217,True,False,False
independent_kappa_only,157,0.03749739033882205,0.019320046621369217,True,False,False
independent_kappa_only,158,0.05103422241239258,0.019320046621369217,False,False,False
independent_kappa_only,159,0.01970788858399379,0.019320046621369217,True,True,True
independent_kappa_only,160,0.03173571629486314,0.019320046621369217,True,False,False
independent_kappa_only,161,0.021947754289426705,0.019320046621369217,True,True,True
independent_kappa_only,162,0.028481601046144896,0.019320046621369217,True,True,True
independent_kappa_only,163,0.035831107651191824,0.019320046621369217,True,False,False
independent_kappa_only,164,0.027671991095267367,0.019320046621369217,True,True,True
independent_kappa_only,165,0.03281881288008122,0.019320046621369217,True,False,False
independent_kappa_only,166,0.03536189826191308,0.019320046621369217,True,False,False
independent_kappa_only,167,0.033473563342947814,0.019320046621369217,True,False,False
independent_kappa_only,168,0.04265280700124426,0.019320046621369217,True,False,False
independent_kappa_only,169,0.0276702307677262,0.019320046621369217,True,True,True
independent_kappa_only,170,0.04246252927079352,0.019320046621369217,True,False,False
independent_kappa_only,171,0.019797742047898352,0.019320046621369217,True,True,True
independent_kappa_only,172,0.029314201240775887,0.019320046621369217,True,False,False
independent_kappa_only,173,0.03179183942113181,0.019320046621369217,True,False,False
independent_kappa_only,174,0.023301322543241486,0.019320046621369217,True,True,True
independent_kappa_only,175,0.03196491421965103,0.019320046621369217,True,False,False
independent_kappa_only,176,0.029889762162413427,0.019320046621369217,True,False,False
independent_kappa_only,177,0.022156502606480086,0.019320046621369217,True,True,True
independent_kappa_only,178,0.03635220202796937,0.019320046621369217,True,False,False
independent_kappa_only,179,0.027797340574668764,0.019320046621369217,True,True,True
independent_kappa_only,180,0.030143505202079177,0.019320046621369217,True,False,False
independent_kappa_only,181,0.02469612885003245,0.019320046621369217,True,True,True
independent_kappa_only,182,0.030527880219533753,0.019320046621369217,True,False,False
independent_kappa_only,183,0.02586255392634072,0.019320046621369217,True,True,True
independent_kappa_only,184,0.04197396435252284,0.019320046621369217,True,False,False
independent_kappa_only,185,0.02789270968247377,0.019320046621369217,True,True,True
independent_kappa_only,186,0.027507576870348636,0.019320046621369217,True,True,True
independent_kappa_only,187,0.041801859705296394,0.019320046621369217,True,False,False
independent_kappa_only,188,0.030912455984443706,0.019320046621369217,True,False,False
independent_kappa_only,189,0.020869281730100074,0.019320046621369217,True,True,True
independent_kappa_only,190,0.02289703850080508,0.019320046621369217,True,True,True
independent_kappa_only,191,0.043584338854473284,0.019320046621369217,True,False,False
independent_kappa_only,192,0.035727638074002775,0.019320046621369217,True,False,False
independent_kappa_only,193,0.02441213721331384,0.019320046621369217,True,True,True
independent_kappa_only,194,0.026718638528499313,0.019320046621369217,True,True,True
independent_kappa_only,195,0.02941312696133951,0.019320046621369217,True,False,False
independent_kappa_only,196,0.03230517023444055,0.019320046621369217,True,False,False
independent_kappa_only,197,0.03453197601856821,0.019320046621369217,True,False,False
independent_kappa_only,198,0.028790867318430023,0.019320046621369217,True,True,True
independent_kappa_only,199,0.0590165571824817,0.019320046621369217,False,False,False
independent_kappa_only,200,0.02636843620396372,0.019320046621369217,True,True,True
independent_kappa_only,201,0.029686422217011756,0.019320046621369217,True,False,False
independent_kappa_only,202,0.03871137116515828,0.019320046621369217,True,False,False
independent_kappa_only,203,0.04778294861692734,0.019320046621369217,True,False,False
independent_kappa_only,204,0.02446768354187305,0.019320046621369217,True,True,True
independent_kappa_only,205,0.030188435959056032,0.019320046621369217,True,False,False
independent_kappa_only,206,0.052146252198956154,0.019320046621369217,False,False,False
independent_kappa_only,207,0.021925273626538507,0.019320046621369217,True,True,True
independent_kappa_only,208,0.029765285573065216,0.019320046621369217,True,False,False
independent_kappa_only,209,0.026658436344037143,0.019320046621369217,True,True,True
independent_kappa_only,210,0.02883970113969259,0.019320046621369217,True,True,True
independent_kappa_only,211,0.042707891472066925,0.019320046621369217,True,False,False
independent_kappa_only,212,0.03314871947322123,0.019320046621369217,True,False,False
independent_kappa_only,213,0.03533542882279135,0.019320046621369217,True,False,False
independent_kappa_only,214,0.05144981733065638,0.019320046621369217,False,False,False
independent_kappa_only,215,0.03228252822094998,0.019320046621369217,True,False,False
independent_kappa_only,216,0.022580977717229975,0.019320046621369217,True,True,True
independent_kappa_only,217,0.04458150271284319,0.019320046621369217,True,False,False
independent_kappa_only,218,0.03524577512206436,0.019320046621369217,True,False,False
independent_kappa_only,219,0.03138663071927109,0.019320046621369217,True,False,False
independent_kappa_only,220,0.030978624891792633,0.019320046621369217,True,False,False
independent_kappa_only,221,0.0470674294229403,0.019320046621369217,True,False,False
independent_kappa_only,222,0.02366750335652606,0.019320046621369217,True,True,True
independent_kappa_only,223,0.03676728703915918,0.019320046621369217,True,False,False
