sample_id,null_model,calculated_independent_kappa_rmse
111,within_branch_visibility_shuffle,0.46924068331099883
112,within_branch_visibility_shuffle,0.5153560891333864
113,within_branch_visibility_shuffle,0.5058485510353389
114,within_branch_visibility_shuffle,0.5513790145118141
115,within_branch_visibility_shuffle,0.44123099619473594
116,within_branch_visibility_shuffle,0.5119099607812816
117,within_branch_visibility_shuffle,0.4744263286035781
118,within_branch_visibility_shuffle,0.5356993842328677
119,within_branch_visibility_shuffle,0.5036970290596056
120,within_branch_visibility_shuffle,0.4659971455971533
121,within_branch_visibility_shuffle,0.5499542957217779
122,within_branch_visibility_shuffle,0.43580692997980297
123,within_branch_visibility_shuffle,0.47823211159238244
124,within_branch_visibility_shuffle,0.5270570169141314
125,within_branch_visibility_shuffle,0.5331443733702413
126,within_branch_visibility_shuffle,0.41606011995982967
127,within_branch_visibility_shuffle,0.5184503225205024
128,within_branch_visibility_shuffle,0.392585460667182
129,within_branch_visibility_shuffle,0.5167124661219737
130,within_branch_visibility_shuffle,0.5389257229008462
131,within_branch_visibility_shuffle,0.5005539754572081
132,within_branch_visibility_shuffle,0.5097395354285668
133,within_branch_visibility_shuffle,0.48175338553881647
134,within_branch_visibility_shuffle,0.3891961537299419
135,within_branch_visibility_shuffle,0.4646968604190221
136,within_branch_visibility_shuffle,0.5378890688427258
137,within_branch_visibility_shuffle,0.3982795655476369
138,within_branch_visibility_shuffle,0.4706769382057832
139,within_branch_visibility_shuffle,0.5791137897613675
140,within_branch_visibility_shuffle,0.5428974367632448
141,within_branch_visibility_shuffle,0.4970338314575346
142,within_branch_visibility_shuffle,0.5187992949202167
143,within_branch_visibility_shuffle,0.5359444500891107
144,within_branch_visibility_shuffle,0.4577559212586724
145,within_branch_visibility_shuffle,0.355609918198826
146,within_branch_visibility_shuffle,0.4866437444006746
147,within_branch_visibility_shuffle,0.6017900900805516
148,within_branch_visibility_shuffle,0.518263609116825
149,within_branch_visibility_shuffle,0.39499292075289455
150,within_branch_visibility_shuffle,0.5171578102523603
151,within_branch_visibility_shuffle,0.3839079235672229
152,within_branch_visibility_shuffle,0.49511710662741903
153,within_branch_visibility_shuffle,0.45078540812557155
154,within_branch_visibility_shuffle,0.5392633730326134
155,within_branch_visibility_shuffle,0.4918917722730461
156,within_branch_visibility_shuffle,0.40212804697792337
157,within_branch_visibility_shuffle,0.47710053875958514
158,within_branch_visibility_shuffle,0.48477451902549024
159,within_branch_visibility_shuffle,0.4653964193440324
160,within_branch_visibility_shuffle,0.4716685719783839
161,within_branch_visibility_shuffle,0.4414271293084746
162,within_branch_visibility_shuffle,0.5138068489380145
163,within_branch_visibility_shuffle,0.48213067621994155
164,within_branch_visibility_shuffle,0.45146150983184913
165,within_branch_visibility_shuffle,0.5282618090183616
166,within_branch_visibility_shuffle,0.46657662825237484
167,within_branch_visibility_shuffle,0.4935478105410819
168,within_branch_visibility_shuffle,0.5267519857701287
169,within_branch_visibility_shuffle,0.3671378680663411
170,within_branch_visibility_shuffle,0.48239172933127744
171,within_branch_visibility_shuffle,0.49120783184008804
172,within_branch_visibility_shuffle,0.5380436516438141
173,within_branch_visibility_shuffle,0.45495476537986634
174,within_branch_visibility_shuffle,0.4212971251708698
175,within_branch_visibility_shuffle,0.3559093329803979
176,within_branch_visibility_shuffle,0.5339296807401082
177,within_branch_visibility_shuffle,0.4567098953909865
178,within_branch_visibility_shuffle,0.4860494772901104
179,within_branch_visibility_shuffle,0.45751603004444735
180,within_branch_visibility_shuffle,0.5744802976421307
181,within_branch_visibility_shuffle,0.3820373677795502
182,within_branch_visibility_shuffle,0.364250496316246
183,within_branch_visibility_shuffle,0.5542815945396359
184,within_branch_visibility_shuffle,0.5109089079424074
185,within_branch_visibility_shuffle,0.5623646585375203
186,within_branch_visibility_shuffle,0.5334086444856189
187,within_branch_visibility_shuffle,0.5291866061355454
188,within_branch_visibility_shuffle,0.44401804958437535
189,within_branch_visibility_shuffle,0.4370385740884735
190,within_branch_visibility_shuffle,0.5019422310173878
191,within_branch_visibility_shuffle,0.49346790800681506
192,within_branch_visibility_shuffle,0.38660039832082926
193,within_branch_visibility_shuffle,0.5362900560166732
194,within_branch_visibility_shuffle,0.4507688376101808
195,within_branch_visibility_shuffle,0.49858429381334546
196,within_branch_visibility_shuffle,0.4306993969442138
197,within_branch_visibility_shuffle,0.4202846938360136
198,within_branch_visibility_shuffle,0.4755671624158135
199,within_branch_visibility_shuffle,0.5103551935465912
200,within_branch_visibility_shuffle,0.5393656090911525
201,within_branch_visibility_shuffle,0.37825975295714787
202,within_branch_visibility_shuffle,0.5026235537563679
203,within_branch_visibility_shuffle,0.4999182629955798
204,within_branch_visibility_shuffle,0.3971493395864601
205,within_branch_visibility_shuffle,0.5070758595880264
206,within_branch_visibility_shuffle,0.46533625412505986
207,within_branch_visibility_shuffle,0.48028152219131365
208,within_branch_visibility_shuffle,0.489425413802026
209,within_branch_visibility_shuffle,0.5159011674059428
210,within_branch_visibility_shuffle,0.49124746468566677
211,within_branch_visibility_shuffle,0.4955372283806986
212,within_branch_visibility_shuffle,0.4667122070061494
213,within_branch_visibility_shuffle,0.45723523931002824
214,within_branch_visibility_shuffle,0.4406793016609913
215,within_branch_visibility_shuffle,0.5153316788541226
216,within_branch_visibility_shuffle,0.5268036010168622
217,within_branch_visibility_shuffle,0.504597115957101
218,within_branch_visibility_shuffle,0.4959851673960574
219,within_branch_visibility_shuffle,0.5916354286385515
220,within_branch_visibility_shuffle,0.5363443919431075
221,within_branch_visibility_shuffle,0.39962309460267137
222,within_branch_visibility_shuffle,0.40403808153505866
223,within_branch_visibility_shuffle,0.5167114998285898
224,within_branch_visibility_shuffle,0.46283371895322567
225,within_branch_visibility_shuffle,0.45728057307912173
226,within_branch_visibility_shuffle,0.5364955183759131
227,within_branch_visibility_shuffle,0.4303417143369499
228,within_branch_visibility_shuffle,0.42963256871282085
229,within_branch_visibility_shuffle,0.5015791642602563
230,within_branch_visibility_shuffle,0.5008246313848547
231,within_branch_visibility_shuffle,0.4700111976856112
232,within_branch_visibility_shuffle,0.4631656446499109
233,within_branch_visibility_shuffle,0.5583899812106365
234,within_branch_visibility_shuffle,0.532215594476748
235,within_branch_visibility_shuffle,0.4652913273256286
236,within_branch_visibility_shuffle,0.4880745533968131
237,within_branch_visibility_shuffle,0.4620462517113771
238,within_branch_visibility_shuffle,0.4047563904902166
239,within_branch_visibility_shuffle,0.45297599232307223
240,within_branch_visibility_shuffle,0.4220750809253348
241,within_branch_visibility_shuffle,0.4861850701369382
242,within_branch_visibility_shuffle,0.42920472596222925
243,within_branch_visibility_shuffle,0.5025958247521524
244,within_branch_visibility_shuffle,0.46916566459733616
245,within_branch_visibility_shuffle,0.5329716811265399
246,within_branch_visibility_shuffle,0.505098531980571
247,within_branch_visibility_shuffle,0.5609183241402759
248,within_branch_visibility_shuffle,0.5500339580918513
249,within_branch_visibility_shuffle,0.4648724623897115
250,within_branch_visibility_shuffle,0.45444930213602147
251,within_branch_visibility_shuffle,0.5286447411254753
252,within_branch_visibility_shuffle,0.4947139179721206
253,within_branch_visibility_shuffle,0.4847306107105025
254,within_branch_visibility_shuffle,0.42633511101055654
255,within_branch_visibility_shuffle,0.5126600272412803
256,within_branch_visibility_shuffle,0.5287045741789025
257,within_branch_visibility_shuffle,0.49192885744659326
258,within_branch_visibility_shuffle,0.41719135668939045
259,within_branch_visibility_shuffle,0.44134930263683414
260,within_branch_visibility_shuffle,0.4939572441783187
261,within_branch_visibility_shuffle,0.47961946767261154
262,within_branch_visibility_shuffle,0.46699882860586445
263,within_branch_visibility_shuffle,0.5236304219944262
264,within_branch_visibility_shuffle,0.43666393853337976
265,within_branch_visibility_shuffle,0.5135771615775657
266,within_branch_visibility_shuffle,0.5492255396291518
267,within_branch_visibility_shuffle,0.5778320795498965
268,within_branch_visibility_shuffle,0.4313393226975756
269,within_branch_visibility_shuffle,0.48594976234323767
270,within_branch_visibility_shuffle,0.5225807044033516
271,within_branch_visibility_shuffle,0.4466016375393527
272,within_branch_visibility_shuffle,0.37890983225329156
273,within_branch_visibility_shuffle,0.5470649528854743
274,within_branch_visibility_shuffle,0.5083608877049541
275,within_branch_visibility_shuffle,0.4199097234627779
276,within_branch_visibility_shuffle,0.45145148106408506
277,within_branch_visibility_shuffle,0.3540936912846837
278,within_branch_visibility_shuffle,0.554290992181501
279,within_branch_visibility_shuffle,0.4826557237181777
280,within_branch_visibility_shuffle,0.5271487207573627
281,within_branch_visibility_shuffle,0.5824846419764224
282,within_branch_visibility_shuffle,0.5712573071590692
283,within_branch_visibility_shuffle,0.36033966083784935
284,within_branch_visibility_shuffle,0.45244320091928375
285,within_branch_visibility_shuffle,0.430877992452791
286,within_branch_visibility_shuffle,0.5039047060592181
287,within_branch_visibility_shuffle,0.4129496732741913
288,within_branch_visibility_shuffle,0.49466404927271035
289,within_branch_visibility_shuffle,0.5096980505926456
290,within_branch_visibility_shuffle,0.43278462042919014
291,within_branch_visibility_shuffle,0.4129596992720378
292,within_branch_visibility_shuffle,0.4201998731469483
293,within_branch_visibility_shuffle,0.49409413097150834
294,within_branch_visibility_shuffle,0.4695763184435073
295,within_branch_visibility_shuffle,0.44760013004828614
296,within_branch_visibility_shuffle,0.5451188264075238
297,within_branch_visibility_shuffle,0.5060962740740333
298,within_branch_visibility_shuffle,0.40704104261017326
299,within_branch_visibility_shuffle,0.5265250552095551
300,within_branch_visibility_shuffle,0.40733671946502475
301,within_branch_visibility_shuffle,0.5214036291738536
302,within_branch_visibility_shuffle,0.43827985150686216
303,within_branch_visibility_shuffle,0.545128976139627
304,within_branch_visibility_shuffle,0.49926939394261627
305,within_branch_visibility_shuffle,0.5488170844353901
306,within_branch_visibility_shuffle,0.5025166875069902
307,within_branch_visibility_shuffle,0.43868525300635414
308,within_branch_visibility_shuffle,0.5541706775986774
309,within_branch_visibility_shuffle,0.5465706185039311
310,within_branch_visibility_shuffle,0.3393233696614542
311,within_branch_visibility_shuffle,0.48129018892096553
312,within_branch_visibility_shuffle,0.4954137465234296
313,within_branch_visibility_shuffle,0.40371787145650256
314,within_branch_visibility_shuffle,0.5525425782683546
315,within_branch_visibility_shuffle,0.5027749531549072
316,within_branch_visibility_shuffle,0.44994381760063257
317,within_branch_visibility_shuffle,0.5527319675813351
318,within_branch_visibility_shuffle,0.4908405332430122
319,within_branch_visibility_shuffle,0.4953054397167187
320,within_branch_visibility_shuffle,0.33769802388410375
321,within_branch_visibility_shuffle,0.4490247418335348
322,within_branch_visibility_shuffle,0.46646382693883004
323,within_branch_visibility_shuffle,0.44673570022106457
