sample_id,calculated_independent_kappa_rmse,refit_kappa_from_digitized_points_rmse,rmse_ratio_to_refit,passes_absolute_rmse_lt_005,passes_refit_ratio_lte_15,passes_no_refit_stress_gate
218,0.03683256275829031,0.031124004305293777,1.1834133679266194,True,True,True
219,0.029935822072664486,0.029800463413674226,1.0045421662445742,True,True,True
220,0.04526882067537168,0.027634362914604835,1.6381351296304711,True,False,False
221,0.03814064238989754,0.030523245954190033,1.2495604971745098,True,True,True
222,0.0363485992939058,0.0301141700547087,1.2070264339967183,True,True,True
223,0.04546476363496377,0.02164235184944943,2.100731193690503,True,False,False
224,0.036602846296713315,0.02139717727644514,1.7106390167177414,True,False,False
225,0.03174034412695143,0.02257875834571352,1.405761275308445,True,True,True
226,0.034541432012840274,0.03254552011175969,1.0613267784391436,True,True,True
227,0.029619288067004878,0.027399142298180797,1.081029754313568,True,True,True
228,0.048571323137843014,0.03657400031080072,1.3280287287442099,True,True,True
229,0.04351642996684781,0.0382363520463229,1.138090524800278,True,True,True
230,0.03813179395814657,0.03417305935524778,1.1158437282932607,True,True,True
231,0.03283808740999547,0.029384848898825207,1.1175176541849878,True,True,True
232,0.05906294518632566,0.028929816273053913,2.041594202633725,False,False,False
233,0.049202588842955135,0.027955175805736004,1.760052921321978,True,False,False
234,0.04762864413521111,0.03452532195564662,1.3795278780136455,True,True,True
235,0.03583880671792074,0.034446508962427035,1.0404191251140245,True,True,True
236,0.05035136457595079,0.02400506557201561,2.097530807607912,False,False,False
237,0.0384263151160435,0.029534313407792796,1.301073588049096,True,True,True
238,0.038057699509765536,0.030932391020887264,1.2303510415365844,True,True,True
239,0.04272988077192197,0.031844331280972235,1.3418363348535478,True,True,True
240,0.03727597388896452,0.02796979160256542,1.332722617981377,True,True,True
241,0.038951135695619546,0.02604807651057135,1.4953555468793107,True,True,True
242,0.0382469968013045,0.033854910129249946,1.129732634211304,True,True,True
243,0.03770767608572244,0.032760647305757916,1.1510052208002326,True,True,True
244,0.04539449455390124,0.030582322167006747,1.484337726416157,True,True,True
245,0.042135861148610856,0.030917207787680603,1.3628611431527942,True,True,True
246,0.04224536717222979,0.030394946117382134,1.3898812983277733,True,True,True
247,0.03424589659664273,0.03354869279070552,1.0207818471583003,True,True,True
248,0.04699843412222698,0.025782889440493454,1.8228536499254167,True,False,False
249,0.04585944432023507,0.029467268151114542,1.5562842162720307,True,False,False
250,0.04840579313312669,0.038314448402730863,1.2633822265773913,True,True,True
251,0.03505675581009513,0.031007599258138892,1.130585941795975,True,True,True
252,0.042991287109769794,0.03009053714459177,1.428731129098395,True,True,True
253,0.04620215898119295,0.030717344826404477,1.5041065314173185,True,False,False
254,0.034008823581031085,0.03338569858809635,1.0186644287610298,True,True,True
255,0.040397084823729806,0.025066127250809738,1.61162051159797,True,False,False
256,0.03781850460063673,0.030650290947857192,1.2338709823333889,True,True,True
257,0.03660705264797064,0.02935386137739436,1.2470949623057777,True,True,True
