sample_id,null_model,calculated_independent_kappa_rmse
258,branch_kappa_swap,0.14213525353151957
259,branch_kappa_swap,0.14727609595507013
260,branch_kappa_swap,0.15445155618916612
261,branch_kappa_swap,0.15383357895649025
262,branch_kappa_swap,0.1489692453193837
263,branch_kappa_swap,0.16527349054927257
264,branch_kappa_swap,0.14532434954541404
265,branch_kappa_swap,0.145103492888285
266,branch_kappa_swap,0.14548495413375961
267,branch_kappa_swap,0.1544722894544671
268,branch_kappa_swap,0.15584181238137026
269,branch_kappa_swap,0.15139518551687206
270,branch_kappa_swap,0.1462220625925398
271,branch_kappa_swap,0.14524553760520523
272,branch_kappa_swap,0.14509459186744117
273,branch_kappa_swap,0.1474066806790661
274,branch_kappa_swap,0.14952424411891937
275,branch_kappa_swap,0.15207480280230165
276,branch_kappa_swap,0.15257190739788012
277,branch_kappa_swap,0.14686402028994022
278,branch_kappa_swap,0.14575756926844197
279,branch_kappa_swap,0.15299608793453795
280,branch_kappa_swap,0.14917579392224684
281,branch_kappa_swap,0.1450622803621216
282,branch_kappa_swap,0.154349511199385
283,branch_kappa_swap,0.15392921094804723
284,branch_kappa_swap,0.16098156962615834
285,branch_kappa_swap,0.1541644960283225
286,branch_kappa_swap,0.15071338378158428
287,branch_kappa_swap,0.1548256814295294
288,branch_kappa_swap,0.14645575375795838
289,branch_kappa_swap,0.1503919139673581
290,branch_kappa_swap,0.14722586072876545
291,branch_kappa_swap,0.15479888411967954
292,branch_kappa_swap,0.14994324528443045
293,branch_kappa_swap,0.14069292919004742
294,branch_kappa_swap,0.1504803102735676
295,branch_kappa_swap,0.14721314949332553
296,branch_kappa_swap,0.1434412552783791
297,branch_kappa_swap,0.1476656751988903
298,branch_kappa_swap,0.14522367823088347
299,branch_kappa_swap,0.15271948095457025
300,branch_kappa_swap,0.15454855341743257
301,branch_kappa_swap,0.1599143894304451
302,branch_kappa_swap,0.1556497493879906
303,branch_kappa_swap,0.1477688273583104
304,branch_kappa_swap,0.14252872624246168
305,branch_kappa_swap,0.14117051241774733
306,branch_kappa_swap,0.1497624426819311
307,branch_kappa_swap,0.15014374059274277
308,branch_kappa_swap,0.14997589626387325
309,branch_kappa_swap,0.15418133006769966
310,branch_kappa_swap,0.15740179412124175
311,branch_kappa_swap,0.14232845892203025
312,branch_kappa_swap,0.15233349552754463
313,branch_kappa_swap,0.15645864851624128
314,branch_kappa_swap,0.1543912808462844
315,branch_kappa_swap,0.15269933138919278
316,branch_kappa_swap,0.143701859270966
317,branch_kappa_swap,0.14812676096696542
318,branch_kappa_swap,0.14918233658384839
319,branch_kappa_swap,0.15063049500977715
320,branch_kappa_swap,0.15016722787964598
321,branch_kappa_swap,0.1478672695541238
322,branch_kappa_swap,0.14696850966515373
323,branch_kappa_swap,0.14757317136799902
324,branch_kappa_swap,0.14094614196930472
325,branch_kappa_swap,0.15134569119145957
326,branch_kappa_swap,0.15364476656680914
327,branch_kappa_swap,0.1406319699615065
328,branch_kappa_swap,0.1555149256446974
329,branch_kappa_swap,0.14731778448880634
330,branch_kappa_swap,0.14392736366661757
331,branch_kappa_swap,0.1546978355943576
332,branch_kappa_swap,0.14728044437226717
333,branch_kappa_swap,0.14874470359800468
334,branch_kappa_swap,0.1491356858054988
335,branch_kappa_swap,0.1590916962230442
336,branch_kappa_swap,0.1433525676438049
337,branch_kappa_swap,0.14498091922263132
338,branch_kappa_swap,0.1478373234197003
339,branch_kappa_swap,0.1523078054645846
340,branch_kappa_swap,0.1494024810083103
341,branch_kappa_swap,0.1475187674364647
342,branch_kappa_swap,0.15037837053988878
343,branch_kappa_swap,0.1506449653736548
344,branch_kappa_swap,0.1383118627643556
345,branch_kappa_swap,0.15039146452732927
346,branch_kappa_swap,0.15801207488290367
347,branch_kappa_swap,0.14915536072143604
348,branch_kappa_swap,0.14880990657044973
349,branch_kappa_swap,0.14501309819452154
350,branch_kappa_swap,0.1456504937690965
351,branch_kappa_swap,0.15940815000146252
352,branch_kappa_swap,0.13731659837425386
353,branch_kappa_swap,0.1392473324583304
354,branch_kappa_swap,0.14344772523379243
355,branch_kappa_swap,0.15171701529177345
356,branch_kappa_swap,0.1501548514432592
357,branch_kappa_swap,0.155227361313281
358,branch_kappa_swap,0.14629600646587804
359,branch_kappa_swap,0.14908851423084535
360,branch_kappa_swap,0.14733677148216745
361,branch_kappa_swap,0.15205927496124758
362,branch_kappa_swap,0.14411362122217944
363,branch_kappa_swap,0.15020612096517005
364,branch_kappa_swap,0.1473109263924984
365,branch_kappa_swap,0.1463686067827127
366,branch_kappa_swap,0.14541260404781411
367,branch_kappa_swap,0.14449564573183588
368,branch_kappa_swap,0.1569641499964807
369,branch_kappa_swap,0.14814867815527363
370,branch_kappa_swap,0.15120391653899715
371,branch_kappa_swap,0.15065642224406314
372,branch_kappa_swap,0.14610255841158165
373,branch_kappa_swap,0.14483461002457224
374,branch_kappa_swap,0.14061942656111737
375,branch_kappa_swap,0.1574914451648693
376,branch_kappa_swap,0.14382769168855505
377,branch_kappa_swap,0.15219041396601327
378,branch_kappa_swap,0.15675876422254523
379,branch_kappa_swap,0.15600245939084767
380,branch_kappa_swap,0.15115881432011632
381,branch_kappa_swap,0.15223089945624108
382,branch_kappa_swap,0.14469611892153803
383,branch_kappa_swap,0.15078673947059065
384,branch_kappa_swap,0.1470163310145531
385,branch_kappa_swap,0.15015961829730884
386,branch_kappa_swap,0.1486597559686289
387,branch_kappa_swap,0.14601391445776776
388,branch_kappa_swap,0.14607172874895055
389,branch_kappa_swap,0.15096675872176954
390,branch_kappa_swap,0.14736924171512997
391,branch_kappa_swap,0.15868527149108658
392,branch_kappa_swap,0.1557284014001272
393,branch_kappa_swap,0.1525533271925435
394,branch_kappa_swap,0.15145800189010558
395,branch_kappa_swap,0.15011440640411763
396,branch_kappa_swap,0.15049185782422775
397,branch_kappa_swap,0.15254126392238468
398,branch_kappa_swap,0.15283381031409715
399,branch_kappa_swap,0.15992119522728046
400,branch_kappa_swap,0.15111810090849068
401,branch_kappa_swap,0.15012394979472046
402,branch_kappa_swap,0.1578575443519418
403,branch_kappa_swap,0.14891555837409334
404,branch_kappa_swap,0.14797163897162832
405,branch_kappa_swap,0.1540350794691353
406,branch_kappa_swap,0.15635576633488074
407,branch_kappa_swap,0.1466100641839133
408,branch_kappa_swap,0.15315759947394617
409,branch_kappa_swap,0.13991625326054768
410,branch_kappa_swap,0.14902665009225505
411,branch_kappa_swap,0.14414900165805072
412,branch_kappa_swap,0.14413995987957923
413,branch_kappa_swap,0.15098480123787617
414,branch_kappa_swap,0.1446956019334147
415,branch_kappa_swap,0.15508428758055567
416,branch_kappa_swap,0.15104393854018866
417,branch_kappa_swap,0.14087846025863293
418,branch_kappa_swap,0.15063751659288652
419,branch_kappa_swap,0.14640694452369402
420,branch_kappa_swap,0.14825515921381377
